,Tipo,Distrito,Cuartos,Vacantes,Suites,Area,Valor,Mantenimiento,Impuesto
8082,Tienda/Salón,Comas,0,0,0,300,25000.0,,
8083,Tienda/Salón,Pachacámac,0,0,0,640,14000.0,15000.0,86.0
8084,Local comercial,Ate,0,20,0,421,40081.0,9704.0,
8085,Local comercial,Comas,0,1,0,295,28000.0,10856.0,1668.0
8086,Studio,Los Olivos,0,0,0,250,5000.0,,345.0
8087,Local comercial,Pachacámac,0,0,0,311,11507.0,6620.0,1516.0
8088,Local comercial,Pachacámac,0,0,0,30,647.0,300.0,70.0
8089,Local comercial,Pachacámac,0,0,0,219,23000.0,6668.0,1303.0
8090,Casa comercial,Chorrillos,0,16,0,228,2500.0,,2106.0
8091,Casa comercial,Villa El Salvador,0,2,0,436,6000.0,,272.0
8092,Tienda/Salón,Santa María del Mar,0,1,0,46,2000.0,,223.0
8093,Local comercial,San Borja,0,0,0,30,700.0,444.0,178.0
8094,Local comercial,Pachacámac,0,1,0,367,23871.0,11377.0,
8095,Tienda/Salón,Chorrillos,0,45,0,818,62885.0,1861.0,70000.0
8096,Almacén,Chaclacayo,0,0,0,290,1800.0,,320.0
8097,Casa comercial,Santiago de Surco,0,0,0,155,12000.0,,1430.0
8098,Local comercial,Pachacámac,0,0,0,73,2000.0,1500.0,800.0
8099,Tienda/Salón,Jesús María,0,1,0,46,2000.0,,223.0
8100,Casa comercial,Comas,0,0,0,500,100000.0,,2000.0
8101,Tienda/Salón,Pachacámac,0,0,0,60,800.0,400.0,260.0
8102,Local comercial,Ate,0,1,0,65,1600.0,934.0,727.0
8103,Local comercial,Pachacámac,0,0,0,375,18750.0,6340.0,2022.0
8104,Casa comercial,Pachacámac,0,0,0,579,26000.0,10.0,
8105,Tienda/Salón,Lince,0,1,0,60,1500.0,,
8106,Local comercial,Pachacámac,0,0,0,33,800.0,511.0,83.0
8107,Casa comercial,Chorrillos,4,0,0,165,8500.0,,523.0
8108,Local comercial,Ate,0,1,0,30,1500.0,550.0,130.0
8109,Tienda/Salón,San Borja,0,0,0,20,1200.0,316.0,95.0
8110,Tienda/Salón,Mi Perú,0,0,0,85,6500.0,,398.0
8111,Local comercial,Ate,0,1,0,38,2700.0,899.0,2940.0
8112,Local comercial,Ate,0,5,0,550,45000.0,,
8113,Tienda/Salón,Ate,0,0,0,1000,170000.0,15000.0,20000.0
8114,Local comercial,Ate,0,2,0,72,7800.0,3840.0,
8115,Local comercial,Pachacámac,0,0,0,54,1600.0,936.0,145.0
8116,Tienda/Salón,Comas,0,0,0,60,12000.0,,1.0
8117,Local comercial,Pachacámac,0,0,0,35,800.0,,
8118,Local comercial,Bellavista,0,0,0,90,3800.0,929.0,38.0
8119,Local comercial,Jesús María,0,1,0,22,800.0,441.0,170.0
8120,Local comercial,Ate,0,1,0,32,550.0,852.0,
8121,Local comercial,San Miguel,0,1,0,25,1100.0,317.0,
8122,Local comercial,Comas,0,1,0,30,2200.0,1150.0,180.0
8123,Tienda en Centro Comercial,Rímac,0,0,0,32,2200.0,789.0,416.0
8124,Local comercial,Pachacámac,0,0,0,869,43450.0,12574.0,3119.0
8125,Local comercial,Pachacámac,0,0,0,2400,192000.0,,
8126,Local comercial,Chorrillos,0,1,0,30,1300.0,850.0,35.0
8127,Local comercial,San Luis,0,0,0,50,700.0,130.0,159.0
8128,Tienda/Salón,Ate,0,1,0,200,9000.0,1600.0,
8129,Local comercial,Pachacámac,0,0,0,21,550.0,446.0,83.0
8130,Tienda/Salón,San Luis,0,1,0,46,2000.0,,223.0
8131,Local comercial,Pachacámac,0,0,0,640,32000.0,,
8132,Tienda/Salón,Ate,0,1,0,48,2500.0,1700.0,
8133,Tienda en Centro Comercial,San Borja,0,0,0,20,800.0,390.0,142.0
8134,Almacén,San Juan de Lurigancho,0,2,0,369,8000.0,,
8135,Tienda/Salón,Comas,0,3,0,471,42000.0,4815.0,51000.0
8136,Local comercial,Pachacámac,0,0,0,65,1600.0,980.0,
8137,Local comercial,San Miguel,0,1,0,30,500.0,530.0,
8138,Local comercial,Mi Perú,0,1,0,27,800.0,650.0,360.0
8139,Local comercial,Pachacámac,0,0,0,38,1000.0,589.0,127.0
8140,Tienda/Salón,San Bartolo,0,0,0,130,8000.0,,2000.0
8141,Tienda en Centro Comercial,Ate,0,0,0,60,4000.0,500.0,510.0
8142,Local comercial,Pachacámac,0,0,0,370,11100.0,9033.0,2131.0
8143,Local comercial,Lince,0,10,0,444,24420.0,11100.0,
8144,Tienda/Salón,Comas,0,0,0,27,2500.0,693.0,358.0
8145,Local comercial,Ate,0,1,0,30,1400.0,848.0,197.0
8146,Local comercial,Pachacámac,0,0,0,76,2200.0,685.0,
8147,Local comercial,La Punta,0,10,0,1002,130285.0,27430.0,
8148,Local comercial,Pachacámac,0,0,0,430,20000.0,8641.0,
8149,Local comercial,Chorrillos,0,28,0,1510,226500.0,50902.0,6976.0
8150,Local comercial,Ate,0,1,0,36,2000.0,700.0,
8151,Local comercial,La Punta,0,9,0,320,10000.0,8499.0,1800.0
8152,Local comercial,Pachacámac,0,0,0,50,1500.0,700.0,116.0
8153,Local comercial,Ate,0,1,0,51,2500.0,1049.0,406.0
8154,Local comercial,Pachacámac,0,0,0,1367,170986.0,,
8155,Local comercial,Puente Piedra,0,2,0,441,28665.0,9720.0,1195.0
8156,Local comercial,Ate,0,1,0,29,1000.0,720.0,949.0
8157,Local comercial,Chorrillos,0,3,0,134,12000.0,5115.0,
8158,Local comercial,Chorrillos,0,19,0,2662,209702.0,77817.0,11385.0
8159,Tienda/Salón,Chorrillos,0,0,0,35,3162.0,250.0,100.0
8160,Tienda/Salón,Ate,0,1,0,49,3000.0,864.0,
8161,Local comercial,Villa El Salvador,0,8,0,590,53136.0,18716.0,
8162,Local comercial,Pachacámac,0,4,0,638,57433.0,15162.0,2700.0
8163,Local comercial,Jesús María,0,0,0,60,1800.0,,
8164,Local comercial,Ate,0,2,0,40,1800.0,1766.0,157.0
8165,Local comercial,Ate,0,5,0,135,6700.0,3000.0,5500.0
8166,Local comercial,San Borja,0,0,0,32,900.0,550.0,100.0
8167,Local comercial,San Borja,0,1,0,600,84000.0,18000.0,5100.0
8168,Local comercial,Pachacámac,0,0,0,25,500.0,330.0,84.0
8169,Local comercial,Pachacámac,0,0,0,21,400.0,349.0,174.0
8170,Local comercial,Rímac,0,0,0,396,41000.0,,4099.0
8171,Local comercial,Pachacámac,0,0,0,65,1400.0,1076.0,
8172,Local comercial,Pachacámac,0,0,0,60,1600.0,704.0,151.0
8173,Almacén,El Agustino,0,0,0,1300,19000.0,,
8174,Local comercial,Pachacámac,0,0,0,33,650.0,563.0,124.0
8175,Local comercial,Pachacámac,0,0,0,270,8500.0,4500.0,1400.0
8176,Tienda/Salón,Ate,0,1,0,60,2600.0,785.0,242.0
8177,Local comercial,Pachacámac,0,0,0,3405,228000.0,90000.0,
8178,Local comercial,Pachacámac,0,0,0,60,1500.0,914.0,180.0
8179,Local comercial,San Miguel,0,0,0,30,1300.0,750.0,84.0
8180,Almacén,San Isidro,0,0,0,1500,20000.0,,
8181,Local comercial,Lurín,0,3,0,309,27810.0,7725.0,
8182,Tienda/Salón,Jesús María,0,0,0,15,1100.0,1265.0,
8183,Tienda/Salón,Pachacámac,0,0,0,668,48840.0,15885.0,
8184,Local comercial,Callao,0,1,0,21,800.0,306.0,56.0
8185,Tienda/Salón,Ate,0,1,0,60,3000.0,650.0,
8186,Almacén,Mi Perú,0,12,0,1320,23000.0,,2500.0
8187,Local comercial,Ancón,0,0,0,25,900.0,350.0,
8188,Casa comercial,Carabayllo,0,6,0,305,6000.0,,306.0
8189,Local comercial,Santa Anita,0,0,0,60,1000.0,550.0,
8190,Local comercial,Pachacámac,0,1,0,562,50641.0,15589.0,2057.0
8191,Local comercial,Ate,0,1,0,30,1200.0,960.0,146.0
8192,Local comercial,La Punta,0,1,0,40,300.0,900.0,102.0
8193,Local comercial,Pachacámac,0,0,0,1250,125000.0,,
8194,Local comercial,Ate,0,1,0,32,900.0,1042.0,
8195,Local comercial,La Punta,0,0,0,24,500.0,450.0,
8196,Local comercial,Santa Anita,0,0,0,25,700.0,593.0,
8197,Tienda/Salón,Jesús María,0,0,0,85,6500.0,,398.0
8198,Local comercial,Ate,0,7,0,202,12000.0,5507.0,106.0
8199,Local comercial,Lince,0,0,0,25,650.0,,
8200,Tienda/Salón,Ate,0,1,0,85,6500.0,,398.0
8201,Tienda/Salón,Ate,0,1,0,41,3480.0,808.0,
8202,Local comercial,Pachacámac,0,0,0,354,25000.0,7151.0,2486.0
8203,Almacén,Lince,0,0,0,350,5500.0,,
8204,Local comercial,Pachacámac,0,0,0,30,800.0,500.0,125.0
8205,Local comercial,Pachacámac,0,0,0,26,900.0,250.0,
8206,Local comercial,Pachacámac,0,0,0,295,7000.0,2300.0,1058.0
8207,Local comercial,Pachacámac,0,0,0,355,15000.0,3000.0,1200.0
8208,Tienda en Centro Comercial,Ate,0,1,0,40,1200.0,900.0,660.0
8209,Tienda/Salón,San Miguel,0,0,0,56,2800.0,319.0,398.0
8210,Local comercial,Pachacámac,0,2,0,1286,65000.0,34000.0,14000.0
8211,Local comercial,San Luis,0,1,0,25,1000.0,486.0,56.0
8212,Local comercial,Pachacámac,0,0,0,340,15343.0,7439.0,2013.0
8213,Local comercial,Ate,0,1,0,46,1300.0,800.0,150.0
8214,Local comercial,Ate,0,1,0,75,3200.0,1500.0,4209.0
8215,Local comercial,Pachacámac,0,0,0,450,13000.0,4500.0,
8216,Tienda/Salón,San Luis,0,0,0,200,4600.0,,100.0
8217,Local comercial,Villa El Salvador,0,4,0,160,10000.0,4733.0,905.0
8218,Local comercial,Punta Hermosa,0,0,0,250,500.0,,
8219,Local comercial,Ate,0,2,0,40,900.0,1262.0,
8220,Local comercial,Ate,0,10,0,372,35625.0,8625.0,
8221,Local comercial,San Borja,0,0,0,42,1500.0,650.0,278.0
8222,Casa comercial,Breña,0,0,0,250,10000.0,,1708.0
8223,Local comercial,Comas,0,4,0,200,28000.0,5000.0,1405.0
8224,Local comercial,Ate,0,1,0,29,1200.0,480.0,220.0
8225,Local comercial,Ate,0,1,0,28,1300.0,1100.0,130.0
8226,Local comercial,Pachacámac,0,0,0,610,20000.0,6730.0,30037.0
8227,Local comercial,Ate,0,8,0,366,16000.0,11200.0,430.0
8228,Local comercial,Pachacámac,0,0,0,93,3700.0,3750.0,86.0
8229,Local comercial,Pachacámac,0,0,0,155,10000.0,7989.0,2176.0
8230,Local comercial,San Luis,0,2,0,48,1900.0,11426.0,100.0
8231,Local comercial,San Luis,0,1,0,35,800.0,599.0,
8232,Local comercial,Ate,0,1,0,54,2500.0,1000.0,320.0
8233,Local comercial,San Luis,0,1,0,23,850.0,460.0,47.0
8234,Local comercial,Pachacámac,0,0,0,541,27040.0,14981.0,
8235,Local comercial,Callao,0,1,0,33,700.0,,
8236,Local comercial,Pachacámac,0,0,0,33,600.0,1060.0,133.0
8237,Almacén,La Perla,0,0,0,3000,57000.0,12000.0,2550.0
8238,Casa comercial,Breña,0,3,0,450,16000.0,,
8239,Almacén,Comas,0,0,0,1541,22000.0,,
8240,Tienda/Salón,Ate,0,2,0,460,43000.0,,
8241,Local comercial,Ate,0,1,0,30,1000.0,800.0,200.0
8242,Casa comercial,Chaclacayo,0,2,0,154,4500.0,,239.0
8243,Local comercial,Pachacámac,0,0,0,450,24000.0,10340.0,2106.0
8244,Local comercial,Pachacámac,0,4,0,375,17000.0,7400.0,1317.0
8245,Local comercial,Pachacámac,0,2,0,310,20000.0,5200.0,
8246,Almacén,Ventanilla,0,0,0,2142,15000.0,,31638.0
8247,Local comercial,Pachacámac,0,0,0,280,6000.0,2370.0,1316.0
8248,Local comercial,Comas,0,4,0,323,29000.0,7705.0,
8249,Local comercial,Ate,0,1,0,80,1500.0,2500.0,
8250,Local comercial,Lince,0,0,0,40,850.0,200.0,
8251,Local comercial,San Miguel,0,18,0,1050,70000.0,18000.0,5250.0
8252,Tienda/Salón,San Miguel,0,40,0,1069,35000.0,4000.0,5500.0
8253,Local comercial,Lince,0,0,0,25,1000.0,550.0,
8254,Local comercial,Pachacámac,0,0,0,50,800.0,550.0,
8255,Local comercial,Callao,0,1,0,25,850.0,372.0,56.0
8256,Local comercial,Ate,0,1,0,42,1900.0,1045.0,286.0
8257,Local comercial,San Martín de Porres,0,1,0,30,1200.0,850.0,55.0
8258,Almacén,Lima,0,0,0,500,7000.0,,
8259,Tienda/Salón,San Borja,0,0,0,125,15000.0,,140.0
8260,Local comercial,Ate,0,1,0,30,1000.0,530.0,
8261,Local comercial,Callao,0,1,0,23,600.0,350.0,50.0
8262,Tienda/Salón,San Miguel,0,0,0,16,1500.0,,137.0
8263,Local comercial,Ate,0,1,0,130,5000.0,1800.0,
8264,Local comercial,Puente Piedra,0,1,0,259,16835.0,5698.0,660.0
8265,Tienda/Salón,Lince,0,0,0,60,2500.0,1150.0,
8266,Local comercial,Pachacámac,0,0,0,74,2500.0,960.0,212.0
8267,Local comercial,Callao,0,1,0,32,1000.0,529.0,110.0
8268,Local comercial,Ate,0,1,0,36,1400.0,749.0,250.0
8269,Local comercial,Ate,0,1,0,30,1000.0,709.0,183.0
8270,Local comercial,Rímac,0,1,0,60,10500.0,1109.0,2920.0
8271,Tienda/Salón,Jesús María,0,2,0,53,6500.0,728.0,348.0
8272,Local comercial,Ate,0,1,0,41,1050.0,1150.0,125.0
8273,Local comercial,Pachacámac,0,6,0,302,24160.0,5960.0,1940.0
8274,Tienda/Salón,Chorrillos,0,2,0,181,25000.0,926.0,38.0
8275,Local comercial,Pachacámac,0,1,0,32,750.0,400.0,
8276,Local comercial,Ate,0,1,0,60,2200.0,1380.0,
8277,Local comercial,Rímac,0,0,0,100,11000.0,1480.0,717.0
8278,Local comercial,Ate,0,2,0,62,2800.0,2300.0,
8279,Local comercial,Pachacámac,0,0,0,31,1500.0,937.0,
8280,Tienda/Salón,Lince,0,0,0,55,1200.0,950.0,
8281,Almacén,Callao,0,0,0,140,4900.0,,
8282,Casa comercial,Jesús María,0,0,0,200,6500.0,,280.0
8283,Local comercial,Lurín,0,1966,0,32,1300.0,570.0,58.0
8284,Local comercial,Ate,0,4,0,390,19000.0,6500.0,
8285,Local comercial,Ate,0,1,0,50,1000.0,1230.0,
8286,Local comercial,Ate,0,1,0,36,1000.0,1104.0,128.0
8287,Local comercial,Ate,0,5,0,125,2800.0,3200.0,
8288,Tienda/Salón,Puente Piedra,0,1,0,265,8900.0,1780.0,490.0
8289,Casa comercial,Santa Anita,2,0,0,122,2000.0,,
8290,Local comercial,Ate,0,1,0,43,2500.0,1460.0,2700.0
8291,Local comercial,Pachacámac,0,1,0,27,750.0,1040.0,157.0
8292,Local comercial,Ate,0,1,0,38,1800.0,708.0,234.0
8293,Tienda/Salón,Jesús María,0,1,0,127,9000.0,1249.0,13983.0
8294,Tienda en Centro Comercial,Chorrillos,0,0,0,70,2400.0,602.0,380.0
8295,Local comercial,Rímac,0,0,0,45,4500.0,900.0,
8296,Tienda/Salón,Ate,0,2,0,360,50000.0,3604.0,
8297,Tienda/Salón,Chorrillos,0,0,0,337,50000.0,,
8298,Casa comercial,Ancón,0,50,0,1795,20000.0,,
8299,Local comercial,Ate,0,2,0,42,2200.0,1300.0,
8300,Local comercial,Pachacámac,0,0,0,42,800.0,1433.0,105.0
8301,Local comercial,Pachacámac,0,0,0,678,30000.0,9994.0,3030.0
8302,Local comercial,Ate,0,2,0,72,3900.0,1380.0,300.0
8303,Local comercial,Pachacámac,0,0,0,36,600.0,920.0,
8304,Casa comercial,Santa Anita,4,0,2,160,4200.0,,100.0
8305,Tienda/Salón,Chorrillos,0,0,0,48,2200.0,471.0,346.0
8306,Local comercial,Pachacámac,0,0,0,35,380.0,460.0,130.0
8307,Local comercial,Pachacámac,0,0,0,28,300.0,561.0,
8308,Local comercial,Pachacámac,0,3,0,258,15000.0,4800.0,870.0
8309,Local comercial,Pachacámac,0,0,0,460,30000.0,7573.0,2399.0
8310,Local comercial,Ate,0,1,0,32,800.0,1167.0,1760.0
8311,Local comercial,Ate,0,0,0,25,1000.0,750.0,
8312,Tienda/Salón,Punta Hermosa,0,0,0,40,5200.0,,130.0
8313,Local comercial,Pachacámac,0,0,0,136,1200.0,2500.0,334.0
8314,Almacén,Lince,0,16,0,6404,108868.0,17675.0,3202.0
8315,Almacén,Santa Rosa,0,0,0,5000,25000.0,,5000.0
8316,Local comercial,Ate,0,1,0,32,2300.0,892.0,1078.0
8317,Local comercial,Punta Negra,0,2,0,58,1500.0,800.0,
8318,Casa comercial,Pueblo Libre,10,10,0,500,22000.0,,2670.0
8319,Local comercial,Pachacámac,0,0,0,20,400.0,310.0,
8320,Tienda/Salón,Ate,0,5,0,482,38560.0,7230.0,
8321,Local comercial,Punta Hermosa,0,1,0,40,1300.0,790.0,245.0
8322,Local comercial,Ate,0,1,0,21,800.0,615.0,112.0
8323,Local comercial,Pachacámac,0,0,0,94,5000.0,1100.0,150.0
8324,Almacén,San Luis,0,0,0,1400,29000.0,,
8325,Local comercial,San Borja,0,10,0,1800,198000.0,50400.0,
8326,Local comercial,Ate,0,6,0,118,5800.0,3677.0,12000.0
8327,Tienda/Salón,San Bartolo,0,0,0,240,25000.0,,2541.0
8328,Tienda/Salón,Pachacámac,0,0,0,70,4000.0,,
8329,Almacén,La Perla,0,0,0,1800,15000.0,,
8330,Local comercial,Pachacámac,0,0,0,539,19000.0,9041.0,1654.0
8331,Almacén,Jesús María,0,0,0,25000,300000.0,,10000.0
8332,Local comercial,San Miguel,0,1,0,30,1200.0,590.0,
8333,Almacén,Lince,0,0,0,2000,23000.0,,1100.0
8334,Almacén,Lima,0,0,0,9220,73000.0,,14000.0
8335,Tienda en Centro Comercial,Comas,0,0,0,27,2600.0,2500.0,182.0
8336,Almacén,San Luis,0,0,0,700,25000.0,,960.0
8337,Local comercial,Mi Perú,0,0,0,52,1500.0,1050.0,
8338,Local comercial,Pachacámac,0,0,0,547,45000.0,13290.0,2847.0
8339,Local comercial,Ate,0,18,0,930,92982.0,22315.0,3719.0
8340,Local comercial,Jesús María,0,1,0,62,1800.0,300.0,130.0
8341,Tienda en Centro Comercial,Ate,0,5,0,301,25000.0,2700.0,24235.0
8342,Local comercial,Pachacámac,0,0,0,20,450.0,540.0,55.0
8343,Local comercial,Puente Piedra,0,30,0,3240,194400.0,93150.0,
8344,Local comercial,Ate,0,2,0,179,9845.0,4760.0,14450.0
8345,Local comercial,San Martín de Porres,0,1,0,29,1000.0,750.0,57.0
8346,Local comercial,Ate,0,2,0,42,1900.0,1294.0,406.0
8347,Local comercial,Pachacámac,0,0,0,155,10000.0,7989.0,
8348,Local comercial,Jesús María,0,1,0,22,500.0,540.0,166.0
8349,Local comercial,Chorrillos,0,1,0,50,,10.0,
8350,Local comercial,Pachacámac,0,0,0,73,1550.0,780.0,249.0
8351,Tienda/Salón,Punta Hermosa,0,0,0,68,6100.0,,2110.0
8352,Local comercial,Pachacámac,0,0,0,320,8200.0,3242.0,1100.0
8353,Local comercial,Pachacámac,0,0,0,116,5500.0,1300.0,330.0
8354,Local comercial,Pachacámac,0,0,0,36,1200.0,1032.0,169.0
8355,Casa comercial,Chorrillos,3,0,0,184,11500.0,,1193.0
8356,Local comercial,Jesús María,0,2,0,60,100.0,1800.0,360.0
8357,Local comercial,Ate,0,6,0,160,13000.0,4640.0,1280.0
8358,Local comercial,San Borja,0,3,0,556,12000.0,5815.0,3214.0
8359,Local comercial,Ate,0,1,0,21,900.0,584.0,112.0
8360,Local comercial,Ate,0,1,0,40,900.0,1009.0,164.0
8361,Local comercial,Mi Perú,0,2,0,54,1800.0,1200.0,
8362,Local comercial,Pachacámac,0,0,0,220,5000.0,3400.0,1300.0
8363,Local comercial,San Martín de Porres,0,0,0,29,1500.0,754.0,
8364,Local comercial,Punta Hermosa,0,0,0,79,3000.0,810.0,250.0
8365,Local comercial,Pachacámac,0,0,0,66,1600.0,547.0,226.0
8366,Local comercial,Pachacámac,0,0,0,547,35000.0,13290.0,
8367,Local comercial,Pachacámac,0,0,0,28,800.0,280.0,84.0
8368,Local comercial,La Molina,0,1,0,16,900.0,300.0,
8369,Local comercial,Ate,0,0,0,20,700.0,700.0,
8370,Tienda/Salón,Puente Piedra,0,2,0,50,8000.0,1200.0,
8371,Tienda/Salón,Jesús María,0,0,0,85,2800.0,1000.0,
8372,Local comercial,Pachacámac,0,0,0,135,10000.0,2680.0,800.0
8373,Local comercial,Pachacámac,0,0,0,105,5000.0,1313.0,461.0
8374,Local comercial,Ate,0,2,0,90,3500.0,1380.0,700.0
8375,Local comercial,Callao,0,1,0,30,800.0,495.0,120.0
8376,Local comercial,Pachacámac,0,0,0,10,4919.0,,
8377,Local comercial,Pachacámac,0,0,0,210,15000.0,,
8378,Local comercial,Ate,0,8,0,250,15000.0,10540.0,2880.0
8379,Local comercial,Pachacámac,0,0,0,350,4000.0,3300.0,
8380,Local comercial,Ate,0,1,0,30,800.0,700.0,
8381,Almacén,Santa Anita,0,0,0,500,9000.0,,
8382,Local comercial,Lince,0,0,0,0,800.0,250.0,
8383,Local comercial,Pachacámac,0,0,0,30,800.0,500.0,114.0
8384,Tienda en Centro Comercial,San Borja,0,0,0,42,5000.0,930.0,481.0
8385,Local comercial,Pachacámac,0,0,0,354,17700.0,5350.0,1647.0
8386,Local comercial,Pachacámac,0,0,0,400,6000.0,2349.0,1433.0
8387,Almacén,Santiago de Surco,0,0,0,1100,22000.0,,421.0
8388,Local comercial,Pachacámac,0,0,0,76,1900.0,685.0,
8389,Local comercial,Ate,0,6,0,222,10000.0,6000.0,
8390,Local comercial,Pachacámac,0,0,0,1595,79750.0,44181.0,
8391,Tienda en Centro Comercial,Ate,0,2,0,32,1000.0,1750.0,710.0
8392,Local comercial,Ate,0,2,0,72,7000.0,814.0,
8393,Tienda en Centro Comercial,Ate,0,0,0,40,1590.0,850.0,385.0
8394,Local comercial,Pachacámac,0,0,0,40,1200.0,420.0,83.0
8395,Local comercial,Chorrillos,0,1,0,110,11000.0,2960.0,824.0
8396,Tienda/Salón,La Perla,0,1,0,30,4000.0,880.0,430.0
8397,Local comercial,Ate,0,1,0,30,1100.0,888.0,315.0
8398,Local comercial,Pachacámac,0,0,0,250,6000.0,3800.0,
8399,Local comercial,Jesús María,0,1,0,24,500.0,364.0,
8400,Local comercial,Pachacámac,0,24,0,5224,391800.0,88800.0,18022.0
8401,Almacén,Miraflores,0,0,0,950,9500.0,,1842.0
8402,Local comercial,Puente Piedra,0,0,0,170,5100.0,1700.0,
8403,Local comercial,Ate,0,4,0,132,8000.0,3834.0,1243.0
8404,Local comercial,Jesús María,0,1,0,40,950.0,550.0,
8405,Local comercial,Jesús María,0,1,0,29,1300.0,,
8406,Tienda/Salón,Ate,0,6,0,600,25000.0,10650.0,9430.0
8407,Almacén,Chaclacayo,0,0,0,550,4500.0,,
8408,Local comercial,Pachacámac,0,18,0,1140,62700.0,22093.0,3169.0
8409,Local comercial,Pachacámac,0,1,0,30,1400.0,470.0,132.0
8410,Local comercial,Lima,0,0,0,22,600.0,158.0,56.0
8411,Tienda/Salón,Chorrillos,0,4,0,1061,80000.0,1.0,6250.0
8412,Local comercial,San Isidro,0,0,0,16,250.0,438.0,36.0
8413,Local comercial,Villa El Salvador,0,24,0,826,90860.0,42744.0,4600.0
8414,Local comercial,Ate,0,0,0,35,750.0,,19.0
8415,Local comercial,Pachacámac,0,0,0,547,35000.0,13290.0,2892.0
8416,Local comercial,Pachacámac,0,0,0,130,3000.0,1800.0,675.0
8417,Local comercial,Lurín,0,0,0,40,1900.0,1000.0,200.0
8418,Tienda/Salón,Lince,0,0,0,76,3000.0,,
8419,Local comercial,Lince,0,0,0,24,800.0,400.0,56.0
8420,Tienda en Centro Comercial,Jesús María,0,1,0,25,1000.0,800.0,120.0
8421,Local comercial,Ate,0,1,0,28,900.0,830.0,2029.0
8422,Local comercial,Pachacámac,0,0,0,227,8000.0,4723.0,1253.0
8423,Local comercial,Ate,0,0,0,50,2000.0,1200.0,
8424,Tienda/Salón,Ate,0,1,0,96,14400.0,16632.0,11511.0
8425,Local comercial,Pachacámac,0,0,0,60,2000.0,1492.0,167.0
8426,Almacén,Lima,0,0,0,2827,28000.0,,26491.0
8427,Local comercial,San Borja,0,0,0,30,800.0,700.0,
8428,Local comercial,Comas,0,0,0,45,3000.0,2200.0,243.0
8429,Local comercial,Ate,0,1,0,36,1000.0,750.0,
8430,Local comercial,Jesús María,0,1,0,55,2200.0,495.0,150.0
8431,Tienda/Salón,Chorrillos,0,0,0,82,8000.0,325.0,862.0
8432,Local comercial,Jesús María,0,0,0,16,1000.0,700.0,
8433,Local comercial,Villa El Salvador,0,0,0,30,1365.0,960.0,103.0
8434,Almacén,Chaclacayo,0,5,0,530,12000.0,,4355.0
8435,Local comercial,San Luis,0,1,0,25,900.0,400.0,60.0
8436,Local comercial,Pachacámac,0,3,0,400,5000.0,6240.0,2296.0
8437,Almacén,Magdalena del Mar,0,0,0,100,6000.0,,
8438,Local comercial,Pachacámac,0,0,0,20,500.0,390.0,
8439,Local comercial,Comas,0,0,0,127,16850.0,5500.0,
8440,Local comercial,Pachacámac,0,0,0,170,2500.0,3200.0,756.0
8441,Local comercial,Lince,0,1,0,33,770.0,743.0,
8442,Local comercial,Ate,0,7,0,238,10500.0,6622.0,
8443,Local comercial,Breña,0,0,0,787,44000.0,,5000.0
8444,Tienda/Salón,San Miguel,0,0,0,38,6100.0,,
8445,Local comercial,Pachacámac,0,0,0,74,2500.0,1973.0,
8446,Tienda en Centro Comercial,Ate,0,1,0,28,3850.0,1173.0,642.0
8447,Tienda/Salón,Chaclacayo,0,0,0,33,1000.0,,55.0
8448,Tienda/Salón,Magdalena del Mar,0,0,0,155,6000.0,,420.0
8449,Local comercial,Villa El Salvador,0,0,0,26,900.0,400.0,
8450,Local comercial,Ate,0,1,0,75,2000.0,1405.0,
8451,Local comercial,San Borja,0,0,0,39,550.0,570.0,258.0
8452,Casa comercial,Chorrillos,8,4,5,400,8000.0,,2190.0
8453,Local comercial,Pachacámac,0,1,0,43,1000.0,946.0,148.0
8454,Local comercial,San Martín de Porres,0,3,0,100,15000.0,2735.0,2605.0
8455,Tienda en Centro Comercial,Rímac,0,1,0,1629,430000.0,,
8456,Local comercial,Ate,0,7,0,204,7500.0,6100.0,
8457,Local comercial,Ate,0,2,0,70,1600.0,2541.0,520.0
8458,Local comercial,Lince,0,0,0,30,500.0,312.0,
8459,Tienda/Salón,Lince,0,0,0,60,2200.0,1150.0,
8460,Local comercial,Ate,0,2,0,45,1300.0,1200.0,
8461,Local comercial,San Miguel,0,0,0,26,1400.0,380.0,
8462,Tienda/Salón,Villa María del Triunfo,0,1,0,50,1000.0,915.0,
8463,Local comercial,Ate,0,2,0,77,2800.0,2198.0,
8464,Local comercial,Pachacámac,0,0,0,52,800.0,703.0,208.0
8465,Local comercial,Ate,0,1,0,80,3000.0,1700.0,173000.0
8466,Tienda en Centro Comercial,San Luis,0,1,0,62,1800.0,1320.0,136.0
8467,Tienda/Salón,Ate,0,1,0,125,6500.0,2355.0,
8468,Local comercial,Pachacámac,0,0,0,760,30400.0,8420.0,3700.0
8469,Local comercial,Pachacámac,0,0,0,2809,252873.0,57500.0,
8470,Tienda en Centro Comercial,Ate,0,1,0,22,1200.0,800.0,
8471,Local comercial,Comas,0,3,0,86,3200.0,1800.0,240.0
8472,Local comercial,Ate,0,0,0,29,1000.0,1000.0,234.0
8473,Local comercial,Ate,0,4,0,142,6000.0,4020.0,1200.0
8474,Local comercial,Ate,0,1,0,48,800.0,700.0,322.0
8475,Local comercial,Pachacámac,0,2,0,310,17000.0,5000.0,640.0
