,Tipo,Distrito,Cuartos,Vacantes,Suites,Area,Valor,Mantenimiento,Impuesto
2119,Departamento,Chorrillos,2,1,1,68,4000.0,870.0,200.0
2120,Departamento,Lince,3,1,1,63,2000.0,650.0,58.0
2121,Departamento,Pucusana,2,1,0,69,2000.0,711.0,
2122,Departamento,Barranco,2,0,0,60,900.0,25.0,
2123,Departamento,Jesús María,3,2,1,100,2100.0,500.0,
2124,Loft,Rímac,1,1,0,50,3900.0,2045.0,308.0
2125,Departamento,Rímac,3,1,0,190,7990.0,4000.0,700.0
2126,Departamento,Ventanilla,3,1,0,80,1300.0,720.0,70.0
2127,Departamento,Comas,3,2,1,240,8900.0,1600.0,400.0
2128,Departamento,Comas,4,3,2,240,10500.0,3800.0,1043.0
2129,Departamento,Santa Anita,2,1,0,61,1500.0,475.0,75.0
2130,Departamento,Jesús María,2,1,2,75,1700.0,1020.0,170.0
2131,Departamento,San Luis,2,1,1,55,1300.0,585.0,507.0
2132,Departamento,San Miguel,2,1,0,55,1000.0,519.0,17.0
2133,Departamento,Jesús María,2,1,1,68,1500.0,700.0,
2134,Departamento,Ate,2,1,0,58,1300.0,765.0,
2135,Departamento,San Borja,2,1,0,65,2300.0,677.0,
2136,Edificio completo,Chaclacayo,0,0,0,1460,6800.0,,1712.0
2137,Departamento,Villa El Salvador,1,0,0,39,1100.0,580.0,20.0
2138,Departamento,Pachacámac,1,0,0,35,950.0,340.0,24.0
2139,Departamento,San Borja,3,1,1,230,8500.0,3350.0,
2140,Departamento,Ate,2,2,1,78,2490.0,1100.0,160.0
2141,Departamento,San Luis,2,1,0,50,1000.0,268.0,
2142,Departamento,Villa El Salvador,1,0,0,33,1300.0,336.0,
2143,Departamento,Lurín,2,0,0,71,2000.0,725.0,104.0
2144,Departamento,La Punta,2,0,0,62,1300.0,495.0,
2145,Habitación,San Borja,1,0,0,38,1500.0,430.0,
2146,Departamento,La Punta,2,1,1,73,1750.0,715.0,102.0
2147,Departamento,Ate,4,2,2,165,5800.0,1960.0,8982.0
2148,Departamento,Rímac,2,0,1,60,3500.0,1240.0,154.0
2149,Departamento,San Miguel,3,0,0,75,1500.0,877.0,36.0
2150,Departamento,San Miguel,3,0,0,75,2200.0,750.0,68.0
2151,Departamento,San Borja,1,0,0,35,4500.0,,
2152,Casa,Lince,2,0,0,70,1500.0,,
2153,Departamento,Comas,3,1,1,157,21000.0,3300.0,661.0
2154,Departamento,Santa Anita,2,0,1,87,1300.0,95.0,16.0
2155,Departamento,Ate,2,0,0,100,3800.0,1430.0,152.0
2156,Departamento,Lince,2,1,1,69,1195.0,450.0,20.0
2157,Departamento,Comas,3,2,1,100,5700.0,1324.0,365.0
2158,Departamento,Ate,2,1,1,80,1750.0,1200.0,87.0
2159,Departamento,Jesús María,3,2,2,160,3000.0,680.0,2474.0
2160,Departamento,Rímac,3,1,1,178,12000.0,1529.0,532.0
2161,Departamento,Comas,1,0,0,45,2700.0,650.0,50.0
2162,Departamento,Chorrillos,3,1,1,102,5600.0,1290.0,256.0
2163,Departamento,Ventanilla,3,1,1,110,1800.0,835.0,99.0
2164,Casa en condominio,Villa El Salvador,2,2,1,90,1700.0,618.0,338.0
2165,Departamento,Comas,2,1,2,85,4500.0,1300.0,161.0
2166,Casa en condominio,Jesús María,5,4,5,865,20000.0,1900.0,1990.0
2167,Departamento,Comas,2,1,1,105,4000.0,1800.0,356.0
2168,Departamento,Villa El Salvador,1,0,0,43,2000.0,440.0,70.0
2169,Departamento,Rímac,4,2,2,150,12490.0,2332.0,560.0
2170,Departamento,Ate,2,1,1,69,2500.0,970.0,
2171,Departamento,Comas,3,0,1,140,5079.0,1171.0,250.0
2172,Casa,Santa María del Mar,4,3,0,120,1500.0,,
2173,Departamento,San Borja,1,1,1,42,1900.0,650.0,
2174,Departamento,Comas,3,1,2,130,8500.0,2220.0,540.0
2175,Departamento,Jesús María,3,2,1,130,3500.0,950.0,283.0
2176,Departamento,San Borja,2,0,0,82,1900.0,685.0,180.0
2177,Cochera,Mi Perú,0,0,0,0,450.0,,89.0
2178,Departamento,San Borja,3,1,1,110,2600.0,1100.0,150.0
2179,Departamento,Jesús María,2,2,1,90,2000.0,595.0,170.0
2180,Departamento,La Perla,3,1,1,130,3295.0,1460.0,270.0
2181,Departamento,Jesús María,3,2,1,180,3500.0,785.0,
2182,Departamento,Miraflores,3,3,1,337,5900.0,2166.0,1073.0
2183,Departamento,San Borja,4,1,1,215,20000.0,2300.0,670.0
2184,Departamento,Punta Hermosa,2,0,0,80,2500.0,360.0,85.0
2185,Departamento,Jesús María,3,2,1,110,1700.0,644.0,213.0
2186,Departamento,Ate,1,1,0,70,1500.0,1110.0,3050.0
2187,Departamento,Lurigancho,2,0,0,80,1900.0,800.0,138.0
2188,Departamento,San Borja,2,0,0,80,2600.0,450.0,125.0
2189,Departamento,Jesús María,3,3,2,135,3500.0,1400.0,4810.0
2190,Casa,Callao,5,0,5,1000,20000.0,,
2191,Departamento,Callao,2,1,1,92,1400.0,870.0,850.0
2192,Departamento,Rímac,3,2,2,200,16000.0,4200.0,720.0
2193,Departamento,Los Olivos,3,1,1,144,2499.0,100.0,125.0
2194,Departamento,San Luis,1,1,0,36,1000.0,,
2195,Departamento,Santa María del Mar,2,1,1,50,1100.0,516.0,
2196,Departamento,Lurigancho,2,1,1,80,2900.0,1100.0,120.0
2197,Departamento,Jesús María,1,1,1,70,2500.0,1700.0,150.0
2198,Departamento,San Miguel,3,2,0,74,2500.0,785.0,93.0
2199,Departamento,Chaclacayo,3,0,0,110,1500.0,420.0,268.0
2200,Departamento,San Miguel,3,1,1,150,2500.0,1200.0,175.0
2201,Departamento,Chorrillos,2,1,1,100,5550.0,1290.0,341.0
2202,Departamento,Pueblo Libre,3,1,1,120,4000.0,750.0,400.0
2203,Departamento,Jesús María,2,2,1,80,2000.0,478.0,
2204,Departamento,Chorrillos,3,2,1,157,4500.0,1950.0,360.0
2205,Departamento,San Borja,2,2,1,80,2100.0,1227.0,
2206,Casa en condominio,Rímac,4,4,4,653,15000.0,3473.0,
2207,Departamento,Ventanilla,1,0,0,45,1200.0,424.0,24.0
2208,Departamento,San Borja,2,0,0,58,1800.0,675.0,127.0
2209,Departamento,San Bartolo,1,0,0,70,2500.0,526.0,
2210,Casa,San Luis,3,3,1,130,3800.0,,
2211,Flat,Pueblo Libre,1,1,0,57,4500.0,1885.0,250.0
2212,Departamento,Santiago de Surco,3,1,1,100,4500.0,1100.0,260.0
2213,Departamento,Barranco,2,1,0,65,1400.0,180.0,
2214,Departamento,La Perla,2,1,1,68,2800.0,850.0,110.0
2215,Departamento,Mi Perú,2,0,0,68,1300.0,200.0,
2216,Departamento,Jesús María,3,2,1,170,2500.0,1017.0,280.0
2217,Departamento,Chorrillos,1,0,0,42,1500.0,293.0,86.0
2218,Departamento,San Miguel,2,1,0,67,2000.0,760.0,
2219,Departamento,Chorrillos,2,1,2,60,2500.0,1100.0,160.0
2220,Departamento,Chorrillos,3,1,0,110,5950.0,1446.0,289.0
2221,Habitación,Pachacámac,1,0,0,33,800.0,570.0,
2222,Departamento,Ate,2,1,2,93,3500.0,1350.0,
2223,Casa de villa,Comas,2,0,0,59,1000.0,15.0,13.0
2224,Departamento,Chorrillos,2,1,2,136,4800.0,1200.0,
2225,Departamento,San Borja,2,0,0,54,2200.0,602.0,70.0
2226,Departamento,San Borja,4,1,1,300,4500.0,2200.0,
2227,Departamento,Ate,5,2,2,540,10000.0,1800.0,1800.0
2228,Departamento,La Perla,1,0,0,50,30000.0,2500.0,5000.0
2229,Departamento,La Molina,2,1,0,55,800.0,370.0,16.0
2230,Departamento,Ate,5,3,3,450,8000.0,2600.0,1250.0
2231,Departamento,La Punta,1,0,0,50,1300.0,640.0,57.0
2232,Edificio completo,Comas,0,0,0,380,22000.0,,
2233,Departamento,Ate,2,1,0,90,3000.0,1590.0,255.0
2234,Departamento,Chorrillos,2,1,2,85,4650.0,1309.0,202.0
2235,Habitación,Pachacámac,1,0,0,35,700.0,312.0,28.0
2236,Departamento,Comas,1,0,0,65,4000.0,500.0,150.0
2237,Departamento,Ate,2,0,1,48,1100.0,200.0,
2238,Casa,Ate,6,3,4,273,22000.0,2300.0,25000.0
2239,Departamento,Lurigancho,3,1,1,130,5800.0,1730.0,250.0
2240,Departamento,Ate,2,1,1,98,2250.0,1490.0,235.0
2241,Departamento,Jesús María,3,3,2,130,3700.0,877.0,415.0
2242,Departamento,Ate,4,3,4,256,8500.0,2900.0,
2243,Departamento,San Miguel,1,1,0,47,1100.0,600.0,
2244,Casa,Pucusana,3,0,3,350,6500.0,1900.0,10000.0
2245,Casa,La Perla,6,5,6,800,30000.0,1500.0,180.0
2246,Departamento,Rímac,2,1,1,92,4500.0,1200.0,307.0
2247,Departamento,Jesús María,2,1,1,66,1700.0,790.0,99.0
2248,Departamento,San Miguel,3,1,0,100,1700.0,840.0,110.0
2249,Departamento,La Punta,1,0,0,60,1500.0,775.0,
2250,Departamento,La Perla,2,1,0,75,3300.0,500.0,1114.0
2251,Departamento,Pueblo Libre,1,1,0,50,2300.0,1440.0,451.0
2252,Departamento,Jesús María,3,3,2,180,2700.0,760.0,450.0
2253,Departamento,Breña,1,1,0,62,2200.0,795.0,130.0
2254,Departamento,La Molina,2,1,0,71,610.0,590.0,
2255,Departamento,San Miguel,1,0,0,80,1900.0,550.0,51.0
2256,Departamento,La Punta,2,1,1,65,1500.0,440.0,35.0
2257,Departamento,Pucusana,2,0,0,65,1500.0,,106.0
2258,Departamento,San Luis,2,1,0,50,850.0,260.0,
2259,Departamento,San Miguel,2,1,1,78,2400.0,900.0,132.0
2260,Departamento,San Isidro,1,0,0,55,700.0,200.0,
2261,Departamento,San Borja,4,2,3,350,10000.0,1800.0,
2262,Departamento,Comas,3,1,1,130,5300.0,1250.0,400.0
2263,Habitación,Lurín,1,0,0,20,1190.0,450.0,22.0
2264,Departamento,Ate,2,1,1,69,2300.0,960.0,
2265,Departamento,Mi Perú,2,1,0,50,1300.0,540.0,125.0
2266,Departamento,El Agustino,2,0,0,50,750.0,,
2267,Departamento,San Miguel,3,1,0,90,2350.0,747.0,
2268,Departamento,Rímac,3,1,1,100,6400.0,2100.0,450.0
2269,Departamento,Ate,2,2,1,105,6000.0,2450.0,2700.0
2270,Departamento,Punta Hermosa,2,2,2,80,2800.0,873.0,
2271,Departamento,Jesús María,2,1,2,70,2600.0,1026.0,301.0
2272,Casa,Ancón,2,1,0,80,1100.0,,12.0
2273,Departamento,Jesús María,4,2,2,125,1700.0,,90.0
2274,Departamento,Jesús María,2,2,1,118,1600.0,1005.0,254.0
2275,Departamento,San Borja,1,0,0,35,1500.0,700.0,
2276,Departamento,San Borja,1,0,0,55,1100.0,560.0,57.0
2277,Departamento,Punta Hermosa,1,0,0,27,1100.0,680.0,29.0
2278,Departamento,La Punta,2,0,0,55,1300.0,,17.0
2279,Departamento,Ate,5,4,5,384,11000.0,5268.0,1124.0
2280,Departamento,Comas,3,2,1,150,7000.0,2200.0,387.0
2281,Departamento,Comas,3,2,1,160,6900.0,2511.0,
2282,Departamento,Ventanilla,2,1,0,62,1100.0,617.0,21.0
2283,Habitación,San Borja,1,0,0,40,1500.0,454.0,74.0
2284,Departamento,Comas,3,2,1,160,11000.0,3000.0,
2285,Departamento,San Borja,2,0,2,88,3500.0,820.0,175.0
2286,Departamento,San Luis,3,2,1,98,2100.0,910.0,180.0
2287,Departamento,Ate,4,3,4,251,15000.0,3000.0,523.0
2288,Departamento,San Luis,2,1,0,60,750.0,290.0,15.0
2289,Departamento,Chorrillos,2,1,1,64,3350.0,920.0,150.0
2290,Habitación,Chorrillos,1,0,0,20,980.0,500.0,29.0
2291,Departamento,San Borja,3,1,1,182,8500.0,1296.0,340.0
2292,Departamento,San Borja,2,0,0,63,2200.0,452.0,128.0
2293,Casa en condominio,Villa María del Triunfo,3,2,3,175,2500.0,150.0,
2294,Departamento,Lince,2,1,1,80,1150.0,872.0,40.0
2295,Departamento,Ate,2,1,1,72,1600.0,780.0,14.0
2296,Departamento,Comas,3,3,2,270,18000.0,3000.0,1120.0
2297,Habitación,Pachacámac,1,0,0,36,900.0,325.0,
2298,Departamento,Comas,3,1,0,90,3500.0,850.0,150.0
2299,Departamento,Comas,2,1,1,66,3900.0,764.0,84.0
2300,Departamento,La Punta,1,0,0,50,950.0,570.0,67.0
2301,Habitación,San Borja,1,0,1,32,2000.0,406.0,56.0
2302,Departamento,Ate,4,3,2,290,9000.0,3700.0,600.0
2303,Departamento,Comas,3,1,1,140,7200.0,2900.0,8632.0
2304,Departamento,Comas,3,1,0,100,3200.0,1350.0,235.0
2305,Departamento,San Borja,2,1,0,70,3500.0,1800.0,170.0
2306,Departamento,Chorrillos,1,0,0,56,1900.0,680.0,
2307,Departamento,Comas,2,1,1,100,13000.0,3685.0,442.0
2308,Loft,Pueblo Libre,1,1,1,78,2500.0,1007.0,493.0
2309,Departamento,Pachacámac,1,1,0,42,1500.0,490.0,22.0
2310,Casa en condominio,Rímac,5,0,5,900,30000.0,1500.0,
2311,Departamento,Rímac,2,1,0,48,950.0,491.0,36.0
2312,Casa,Villa El Salvador,4,2,2,270,4000.0,350.0,
2313,Departamento,Pueblo Libre,3,2,0,110,4000.0,1630.0,382.0
2314,Departamento,San Luis,2,1,1,85,1900.0,930.0,107.0
2315,Departamento,San Miguel,3,1,1,90,2000.0,887.0,123.0
2316,Departamento,Chorrillos,1,1,0,45,650.0,370.0,140.0
2317,Departamento,Callao,2,1,1,70,1650.0,720.0,85.0
2318,Departamento,La Molina,3,1,1,70,1500.0,677.0,40.0
2319,Departamento,El Agustino,3,1,0,60,1250.0,490.0,
2320,Departamento,Comas,2,0,0,59,1100.0,650.0,50.0
2321,Departamento,Chorrillos,3,1,3,108,6000.0,1670.0,290.0
2322,Departamento,Ate,3,2,1,109,3100.0,1904.0,205.0
2323,Departamento,Punta Negra,2,0,0,70,1200.0,400.0,20.0
2324,Departamento,Ate,1,1,0,61,1500.0,909.0,
2325,Edificio completo,Villa El Salvador,0,0,0,2650,60000.0,,7200.0
2326,Departamento,Ate,2,1,0,52,1100.0,620.0,
2327,Departamento,Ate,1,0,1,37,900.0,308.0,
2328,Departamento,El Agustino,2,0,0,49,800.0,,
2329,Departamento,San Miguel,2,1,0,90,2000.0,700.0,75.0
2330,Departamento,Ate,2,1,1,100,2500.0,1498.0,339.0
2331,Departamento,El Agustino,2,1,0,65,700.0,400.0,
2332,Departamento,Breña,2,1,1,74,3000.0,1289.0,11.0
2333,Departamento,Punta Negra,2,0,0,46,1100.0,395.0,15.0
2334,Departamento,Ate,2,1,1,73,2000.0,1033.0,100.0
2335,Departamento,Pachacámac,1,0,0,34,1000.0,450.0,21.0
2336,Departamento,Jesús María,3,2,1,99,1900.0,1110.0,
2337,Departamento,Lince,2,0,0,60,450.0,170.0,
2338,Departamento,Jesús María,3,1,1,83,2300.0,1200.0,195.0
2339,Departamento,Rímac,2,2,1,160,8000.0,2550.0,571.0
2340,Departamento,San Miguel,3,0,1,100,1800.0,850.0,130.0
2341,Departamento,Chorrillos,2,1,1,104,5800.0,1350.0,267.0
2342,Departamento,Punta Hermosa,3,2,1,120,3500.0,980.0,
2343,Departamento,San Miguel,3,1,1,96,1950.0,500.0,93.0
2344,Casa en condominio,Ate,3,0,3,680,15000.0,1150.0,800.0
2345,Casa,Carmen de La Legua,9,8,4,870,15000.0,770.0,480.0
2346,Departamento,Ate,2,1,1,70,1400.0,726.0,14.0
2347,Departamento,San Luis,3,1,0,60,1300.0,670.0,78.0
2348,Casa,Santiago de Surco,4,0,4,491,19900.0,,6000.0
2349,Departamento,La Punta,3,1,1,76,1450.0,652.0,742.0
2350,Departamento,Santa María del Mar,2,1,1,80,1350.0,235.0,135.0
2351,Departamento,Punta Hermosa,4,2,2,166,5800.0,1699.0,388.0
2352,Departamento,San Miguel,1,0,0,35,800.0,420.0,
2353,Departamento,Ate,1,1,1,66,2500.0,1396.0,141.0
2354,Departamento,San Borja,2,1,1,180,6800.0,1600.0,305.0
2355,Casa,Callao,4,3,3,190,2900.0,805.0,157.0
2356,Departamento,Comas,4,2,0,300,30000.0,,
2357,Departamento,Rímac,4,1,1,160,14000.0,2500.0,530.0
2358,Flat,San Borja,1,1,0,60,2000.0,1610.0,198.0
2359,Departamento,San Miguel,3,0,0,105,2200.0,512.0,128.0
2360,Departamento,Ate,3,1,2,250,6500.0,1295.0,
2361,Departamento,San Borja,3,1,0,131,5000.0,1886.0,777.0
2362,Departamento,La Punta,2,1,0,71,1400.0,688.0,
2363,Departamento,Jesús María,4,2,1,180,2700.0,900.0,
2364,Departamento,Villa El Salvador,4,1,2,202,5300.0,1746.0,383.0
2365,Departamento,Chaclacayo,3,0,0,66,1000.0,150.0,
2366,Departamento,Ate,4,2,2,160,4000.0,1790.0,690.0
2367,Departamento,Punta Hermosa,3,1,0,130,2650.0,1010.0,214.0
2368,Departamento,Santa María del Mar,2,0,0,65,950.0,480.0,
2369,Departamento,San Bartolo,1,0,0,32,1600.0,560.0,100.0
2370,Casa en condominio,Ate,6,5,0,906,22000.0,2900.0,2519.0
2371,Departamento,San Borja,3,1,1,100,9000.0,900.0,220.0
2372,Departamento,Jesús María,3,2,1,85,2200.0,708.0,1352.0
2373,Habitación,Villa El Salvador,1,0,0,35,2300.0,380.0,
2374,Departamento,Ate,5,3,5,340,13000.0,3200.0,
2375,Departamento,El Agustino,2,1,1,50,1000.0,442.0,
2376,Departamento,Jesús María,3,2,3,300,3700.0,880.0,512.0
2377,Departamento,La Perla,3,1,1,85,3700.0,864.0,182.0
2378,Flat,Comas,2,1,1,90,10000.0,4000.0,582.0
2379,Departamento,Lince,2,1,1,75,1300.0,524.0,126.0
2380,Departamento,Callao,1,1,0,50,1050.0,590.0,37.0
2381,Departamento,Bellavista,2,1,0,50,750.0,460.0,
2382,Departamento,Rímac,3,2,1,150,7000.0,1900.0,400.0
2383,Departamento,Pachacámac,1,0,0,45,1100.0,400.0,
2384,Habitación,Punta Hermosa,1,0,0,24,1000.0,456.0,29.0
2385,Departamento,Puente Piedra,2,0,0,55,1200.0,400.0,13.0
2386,Departamento,Lince,2,1,0,50,900.0,,
2387,Habitación,Pachacámac,0,0,0,32,400.0,1000.0,146.0
2388,Departamento,Jesús María,3,1,1,80,2500.0,800.0,
2389,Departamento,San Borja,2,0,1,80,2400.0,700.0,154.0
2390,Departamento,Chorrillos,1,0,0,30,1300.0,559.0,
2391,Departamento,San Borja,2,1,0,48,1800.0,604.0,76.0
2392,Departamento,San Luis,2,1,0,55,800.0,350.0,16.0
2393,Departamento,Ate,2,2,1,74,2200.0,1049.0,221.0
2394,Casa en condominio,Villa El Salvador,5,6,5,304,8000.0,1680.0,2105.0
2395,Departamento,Chorrillos,2,1,0,61,3000.0,610.0,103.0
2396,Casa en condominio,Ate,6,6,6,900,12000.0,2000.0,18000.0
2397,Casa de villa,Lurigancho,1,0,0,35,2500.0,370.0,27.0
2398,Casa,Carabayllo,2,1,0,50,1300.0,,1.0
2399,Departamento,Comas,4,6,4,700,65000.0,8860.0,599.0
2400,Departamento,San Borja,2,1,1,100,3500.0,750.0,150.0
2401,Departamento,Jesús María,3,4,3,170,3000.0,1180.0,
2402,Departamento,Jesús María,3,2,1,151,2000.0,1126.0,
2403,Departamento,Jesús María,4,3,4,340,4000.0,1100.0,400.0
2404,Departamento,Comas,3,0,1,138,7500.0,1920.0,3137.0
2405,Departamento,San Borja,2,0,0,85,3000.0,988.0,106.0
2406,Habitación,Pachacámac,1,0,0,30,800.0,390.0,
2407,Departamento,San Borja,3,0,0,130,5500.0,750.0,150.0
2408,Departamento,Ate,3,2,1,196,12000.0,1700.0,2285.0
2409,Departamento,Ventanilla,1,1,0,54,1700.0,600.0,70.0
2410,Departamento,Callao,2,1,1,71,1700.0,780.0,
2411,Departamento,Pueblo Libre,4,4,4,400,20500.0,4150.0,
2412,Departamento,Villa El Salvador,1,0,0,30,1500.0,386.0,29.0
2413,Departamento,Punta Hermosa,2,0,0,59,2500.0,728.0,95.0
2414,Departamento,San Borja,1,0,0,38,1300.0,612.0,24.0
2415,Casa de villa,Santa Anita,4,0,1,85,1600.0,,
2416,Departamento,Callao,2,1,0,67,2000.0,518.0,643.0
2417,Departamento,Lince,2,1,0,71,1700.0,600.0,
2418,Departamento,Punta Hermosa,2,0,0,87,2900.0,750.0,130.0
2419,Departamento,Puente Piedra,1,0,0,37,800.0,214.0,14.0
2420,Habitación,Santiago de Surco,1,0,0,21,550.0,200.0,
2421,Departamento,Callao,3,2,2,166,2000.0,1618.0,222.0
2422,Departamento,Villa El Salvador,2,0,0,42,1700.0,535.0,24.0
2423,Departamento,San Borja,2,0,0,80,900.0,539.0,13.0
2424,Departamento,Santa Rosa,2,0,0,54,900.0,,
2425,Departamento,Rímac,2,1,0,74,3500.0,1600.0,180.0
2426,Departamento,San Borja,3,1,0,140,3700.0,1424.0,329.0
2427,Departamento,San Borja,3,1,1,280,5500.0,1369.0,248.0
2428,Departamento,Comas,4,3,4,400,25000.0,4000.0,1000.0
2429,Departamento,Ate,2,1,1,80,2200.0,1130.0,75.0
2430,Departamento,San Miguel,2,0,0,73,1400.0,491.0,
2431,Casa,Los Olivos,3,0,0,180,900.0,,
2432,Departamento,Ate,3,2,3,105,3100.0,1500.0,270.0
2433,Flat,Comas,2,2,0,79,8000.0,2600.0,328.0
2434,Departamento,San Isidro,2,0,0,65,1100.0,50.0,
2435,Departamento,Ate,4,3,2,230,6200.0,2750.0,690.0
2436,Departamento,Lurín,2,0,0,83,2300.0,680.0,148.0
2437,Departamento,Jesús María,2,1,0,90,1800.0,880.0,177.0
2438,Departamento,Breña,2,0,0,72,2000.0,620.0,137.0
2439,Departamento,Comas,3,2,2,164,28000.0,2800.0,480.0
2440,Departamento,Ate,2,1,1,101,2500.0,2300.0,
2441,Departamento,San Miguel,2,0,0,79,1800.0,380.0,
2442,Departamento,Comas,3,1,1,95,4500.0,1180.0,264.0
2443,Departamento,Comas,3,1,1,150,8000.0,2050.0,438.0
2444,Departamento,Ate,2,1,1,96,2000.0,1460.0,278.0
2445,Departamento,San Borja,3,1,1,143,3890.0,1971.0,258.0
2446,Departamento,La Punta,3,1,1,90,1000.0,800.0,120.0
2447,Departamento,Chorrillos,3,0,0,83,2800.0,294.0,110.0
2448,Departamento,Ate,2,1,0,62,1500.0,700.0,100.0
2449,Departamento,Ate,2,1,1,90,3000.0,1846.0,438.0
2450,Cochera,Chaclacayo,0,0,0,0,180.0,,
2451,Departamento,Chorrillos,2,0,0,48,950.0,160.0,12.0
2452,Casa,El Agustino,3,0,0,11,1200.0,,
2453,Departamento,Ate,3,2,1,167,4500.0,2180.0,165.0
2454,Departamento,Rímac,4,2,2,180,11000.0,2900.0,739.0
2455,Departamento,San Borja,2,0,0,57,2200.0,760.0,77.0
2456,Departamento,Comas,3,2,0,95,5000.0,1200.0,202.0
2457,Departamento,San Borja,1,0,0,40,2050.0,585.0,
2458,Departamento,Ate,1,1,0,70,3000.0,1650.0,
2459,Edificio completo,Chorrillos,0,8,0,465,32800.0,,3544.0
2460,Departamento,San Miguel,2,1,0,71,1750.0,540.0,83.0
2461,Departamento,Comas,2,0,1,90,3600.0,650.0,150.0
2462,Departamento,Puente Piedra,1,0,0,32,1100.0,380.0,
2463,Departamento,Villa El Salvador,1,0,0,50,1900.0,600.0,25.0
2464,Departamento,San Borja,1,0,0,27,1600.0,295.0,30.0
2465,Departamento,Ventanilla,3,1,1,89,2100.0,750.0,
2466,Departamento,San Borja,4,1,2,241,6300.0,2540.0,612.0
2467,Departamento,Jesús María,4,4,1,145,2000.0,1350.0,390.0
2468,Departamento,San Borja,3,0,0,119,2500.0,1140.0,
2469,Departamento,Lince,2,1,0,52,850.0,280.0,
2470,Departamento,Callao,3,1,1,71,1600.0,500.0,
2471,Departamento,San Miguel,3,1,1,80,1750.0,850.0,125.0
2472,Departamento,Ate,3,2,3,156,5500.0,2200.0,455.0
2473,Flat,Comas,1,1,0,90,7000.0,2500.0,400.0
2474,Departamento,El Agustino,2,1,1,80,1450.0,200.0,
2475,Departamento,Comas,3,1,1,130,4500.0,1230.0,335.0
2476,Departamento,Ate,4,3,4,340,11000.0,4408.0,
2477,Departamento,Jesús María,2,1,1,74,1500.0,1247.0,190.0
2478,Departamento,Ate,3,1,1,110,3500.0,1300.0,
2479,Habitación,Pachacámac,1,0,0,31,1000.0,465.0,106.0
2480,Casa en condominio,Ate,7,8,7,913,30000.0,2882.0,
2481,Departamento,Ate,5,4,5,368,13000.0,3500.0,10000.0
2482,Departamento,Rímac,3,1,1,120,6000.0,1700.0,360.0
2483,Departamento,La Perla,2,0,0,63,2100.0,921.0,101.0
2484,Departamento,San Miguel,3,1,1,85,2300.0,569.0,
2485,Departamento,Lince,4,2,3,245,2700.0,1380.0,145.0
2486,Casa en condominio,Villa El Salvador,2,2,1,90,1700.0,618.0,338.0
2487,Departamento,Villa El Salvador,2,0,0,65,2500.0,420.0,800.0
2488,Departamento,Ate,4,5,4,630,12000.0,6271.0,1643.0
2489,Departamento,Rímac,1,1,1,105,5500.0,2800.0,450.0
2490,Departamento,San Borja,2,0,0,65,2600.0,770.0,91.0
2491,Departamento,Ate,1,1,0,70,2000.0,1130.0,
2492,Flat,Puente Piedra,1,1,0,29,2000.0,800.0,25.0
2493,Departamento,San Borja,1,0,0,63,1800.0,757.0,88.0
2494,Departamento,Callao,3,2,2,134,2500.0,1200.0,
2495,Departamento,Rímac,3,1,1,110,5900.0,1200.0,480.0
2496,Departamento,Jesús María,3,2,0,85,1800.0,924.0,155.0
2497,Departamento,San Borja,3,1,0,100,2700.0,1079.0,129.0
2498,Departamento,La Punta,2,0,0,110,1500.0,1400.0,200.0
2499,Departamento,San Bartolo,3,1,1,220,9200.0,1700.0,1850.0
2500,Departamento,San Luis,2,1,1,80,1200.0,,72.0
2501,Departamento,Callao,2,1,1,79,1600.0,750.0,113.0
2502,Departamento,San Borja,1,0,0,28,1400.0,420.0,55.0
2503,Departamento,Ate,1,1,1,50,3500.0,1000.0,200.0
2504,Departamento,Rímac,4,3,1,168,12900.0,2250.0,
2505,Departamento,San Borja,3,0,0,110,2700.0,1000.0,25.0
2506,Departamento,Jesús María,3,1,1,70,1800.0,631.0,
2507,Departamento,Chorrillos,3,1,1,101,5600.0,1290.0,342.0
2508,Departamento,Jesús María,1,0,1,45,850.0,230.0,
2509,Departamento,San Borja,2,2,1,145,2500.0,581.0,28.0
2510,Departamento,Santa Anita,2,1,0,70,1300.0,511.0,
2511,Departamento,San Miguel,3,0,0,85,1600.0,515.0,
2512,Casa en condominio,Mi Perú,2,1,0,60,900.0,300.0,
2513,Departamento,Rímac,3,1,1,150,5000.0,1000.0,400.0
2514,Departamento,San Borja,2,1,1,89,10000.0,3200.0,
2515,Departamento,El Agustino,2,1,0,50,900.0,460.0,
2516,Departamento,Ate,3,3,1,127,6000.0,2100.0,6482.0
2517,Habitación,Villa El Salvador,1,0,0,51,1800.0,680.0,
2518,Departamento,Pueblo Libre,3,3,0,280,9000.0,1700.0,
2519,Departamento,Jesús María,3,3,3,189,2500.0,922.0,420.0
2520,Departamento,San Borja,3,0,0,130,3000.0,1200.0,232.0
2521,Departamento,San Borja,2,0,0,80,2200.0,938.0,98.0
2522,Departamento,San Borja,3,1,0,110,2900.0,1365.0,160.0
2523,Departamento,Comas,3,1,1,180,6500.0,1520.0,430.0
2524,Departamento,Santa Anita,3,1,0,65,1200.0,320.0,16.0
2525,Departamento,Pucusana,3,0,0,83,1700.0,604.0,
2526,Casa en condominio,Ate,5,6,4,1000,32000.0,3000.0,1700.0
2527,Casa en condominio,Callao,3,1,1,163,2000.0,92.0,46.0
